author_id,name,country,country_id,gender,Gender,Gender Probability,Gender Count
D.Hoang.3,Duc,United States,US,male,male,0.99,2230
J.Hamer.2,Jesse,United States,US,male,male,0.99,122174
G.N.Perdue.2,Gabriel,United States,US,male,male,1.0,85040
S.R.Young.1,Steven,United States,US,male,male,1.0,297274
A.Ghosh.23,Anushree,Chile,CL,female,unknown,0.0,0
Ryan.A.Rivera.1,Ryan Allen,Chile,CL,male,male,0.97,78
D.Qing.3,Di,Chile,CL,female,male,0.63,43
J.Kim.3,JungDae,"Korea, Republic of",KR,unknown,male,1.0,9
F.Vera.2,Frank,Chile,CL,male,male,0.98,1397
S.D.Bass.1,Steven,Germany,DE,male,male,1.0,13941
D.Boyanovsky.1,Daniel,United States,US,male,male,1.0,514673
R.Blankenbecler.1,Richard,United States,US,male,male,1.0,472162
D.K.Papoulias.1,Dimitrios,Greece,GR,male,male,1.0,9128
L.J.Flores.1,Luis Jorge,Mexico,MX,male,male,1.0,210
M.M.Musakhanov.1,Mirzayousuf,Uzbekistan,UZ,unknown,unknown,0.0,0
J.Aichelin.4,Joerg,France,FR,unknown,male,1.0,18
I.K.Karpenko.1,Iurii,France,FR,male,male,0.98,55
T.Pierog.1,Tanguy,Germany,DE,male,male,1.0,9
D.Tiwari.1,Deepak,India,IN,male,male,1.0,162454
Bing.Zhang.1,Bing,China,CN,andy,male,0.93,2643
Y.Fu.11,Yao,China,CN,andy,male,0.92,4339
S.C.Xue.1,Shi Chen,China,CN,andy,male,0.53,660
Y.V.Kovchegov.1,Yuri,United States,US,male,female,0.59,3332
M.D.Sievert.1,Matthew,United States,US,male,male,1.0,397759
G.Sophys.2,Gabriel,France,FR,male,male,0.99,28510
M.Arratia.1,Miguel,Chile,CL,male,male,1.0,34848
V.M.Datar.1,Vivek,India,IN,male,male,1.0,88987
F.A.Pereira.Dos.Santos.1,Fabio Alex,Brazil,BR,male,male,1.0,3
N.M.Myers.1,Nathan,United States,US,male,male,1.0,145306
G.De.Chiara.1,Gabriele,United Kingdom,GB,female,male,0.53,449
S.Deffner.1,Sebastian,United States,US,male,male,1.0,30703
X.Lobregat.1,Xabier,Spain,ES,male,male,1.0,5705
A.Pineda.1,Antonio,Spain,ES,male,male,0.99,362057
Y.Hidalgo.Velasquez.2,Yocelyne,Chile,CL,unknown,female,1.0,18
R.Srivastava.1,Rahul,Spain,ES,male,male,1.0,163
G.G.Saidullaeva.1,Gozyal,Kazakhstan,KZ,unknown,unknown,0.0,0
G.Blanchot.1,Georges,France,FR,male,male,0.99,37084
L.Hervas.1,Luis,France,FR,male,male,0.99,11272
F.Lanni.1,Francesco,United States,US,male,male,1.0,5694
S.Rescia.1,Sergio,United States,US,male,male,1.0,65770
Chuan.Hung.Chen.1,Chuan Hung,Taiwan,TW,andy,male,1.0,2
Yuri.P.Ivanov.1,Yuri,Chile,CL,male,male,0.61,292
L.P.G.de.Assis.1,LeonardoG,Brazil,BR,unknown,unknown,0.0,0
O.Soto.2,Orlando,Chile,CL,male,male,1.0,4888
A.Toro.1,Alam,Chile,CL,male,male,0.96,47
R.Rios.1,Rene,Chile,CL,male,male,0.99,3132
G.K.Matushko.2,Galina,Russian Federation,RU,female,female,0.99,16500
P.Kroger.1,Pawel,Chile,CL,male,male,1.0,4
W.S.Deng.1,Wensheng,United States,US,andy,male,0.91,11
J.A.Lopez.Lopez.1,Jorge Andrés,Chile,CL,male,male,1.0,57
M.Golterman.1,MaartenL,United States,US,unknown,unknown,0.0,0
J.Aichelin.2,Joerg,France,FR,unknown,male,1.0,18
A.Babic.1,Ana,Russian Federation,RU,female,female,0.97,1286
D.J.Buettner.1,Douglas,United States,US,male,male,1.0,95424
Fan.Wang.1,Fan,China,CN,andy,female,0.9,5331
D.Qing.2,Di,Chile,CL,female,male,0.63,43
T.Gutsche.2,Th,Germany,DE,unknown,male,0.92,60
Hung.Jung.Lu.1,Hung Jung,United States,US,andy,male,0.99,5110
R.Rivera.2,Rodrigo,Chile,CL,male,male,1.0,60110
J.Taron.1,Josep,United States,US,male,male,0.99,757
I.Hruska.1,Ivan,France,FR,male,male,0.99,8321
Giulio.Usai.1,Giulio,United States,US,male,male,0.99,743
U.Blumenschein.1,Ulrike,Spain,ES,female,female,1.0,150
E.Stockmeyer.1,Edgardo,Chile,CL,male,male,1.0,4524
K.Kang.3,Kyungsik,United States,US,unknown,male,1.0,4
F.T.Brandt.1,Fernando,Brazil,BR,male,male,1.0,147835
J.Frenkel.1,Josif,Brazil,BR,male,male,1.0,3
S.Perez.2,Silvana,Brazil,BR,female,female,1.0,40396
L.Salinas.2,Luis,Chile,CL,male,male,1.0,88373
C.Torres.2,Claudio,Chile,CL,male,male,1.0,41717
M.Burkardt.1,Matthias,United States,US,male,male,1.0,2542
C.T.Munger.1,Charles,United States,US,male,male,1.0,289213
K.Goeke.1,Klaus,Germany,DE,male,male,1.0,64763
P.Naranjo.2,Pedro,Spain,ES,male,male,0.99,199632
P.F.Depta.1,Paul Frederik,Germany,DE,male,male,1.0,4075
A.Halsch.1,Andreas,Germany,DE,male,male,1.0,167955
J.Huetig.1,Janine,Germany,DE,female,female,0.99,19580
O.Philipsen.1,Owe,Germany,DE,male,male,0.94,18
S.K.Kang.1,Sin Kyu,"Korea, Republic of",KR,andy,male,0.91,608
S.Andrade.1,Sebastián,Chile,CL,male,male,1.0,4151
A.S.Belyaev.1,Alexander,United Kingdom,GB,male,male,1.0,26575
G.Cacciapaglia.1,Giacomo,France,FR,male,male,0.99,613
James.H.McKay.1,James,United Kingdom,GB,male,male,1.0,280634
D.Marin.1,Dixon,Chile,CL,male,male,1.0,200
M.Stoye.2,Markus,United Kingdom,GB,male,male,1.0,1669
A.D.Montero.Dorta.1,Antonio,Chile,CL,male,male,0.99,13632
M.C.Artale.3,Celeste,Austria,AT,female,female,0.92,13
G.Favole.1,Ginevra,Switzerland,CH,female,female,1.0,27
H.J.Lee.4,Huchan,United Kingdom,GB,unknown,unknown,0.0,0
Cristian.Pena.1,Cristián Ignacio,United States,US,male,male,0.99,141
C.Valdes.1,Constanza,Chile,CL,female,female,1.0,21849
A.Melis.4,Aurora,Estonia,EE,female,unknown,0.0,0
Y.Hidalgo.Velasquez.1,Yocelyne,Chile,CL,unknown,female,1.0,18
N.V.Hop.1,Nguyen Van,United States,US,male,female,0.67,3
F.Arleo.1,François,France,FR,male,male,0.99,29835
V.Muccifora.1,Valeria,Italy,IT,female,female,0.99,97898
A.Perez.Calero.Yzquierdo.1,Antonio,Spain,ES,male,male,0.99,362057
P.A.Orellana.1,Pedro,Chile,CL,male,male,1.0,31691
J.J.GarciaRipoll.2,Juan José,Spain,ES,male,male,0.99,4285
Guo.Li.Wang.1,Guo Li,"Korea, Republic of",KR,andy,male,0.58,67
W.Namgung.1,Wuk,"Korea, Republic of",KR,andy,male,1.0,2
J.Kuckei.1,Jan,Germany,DE,male,male,0.98,40695
K.Pumsa.ard.1,Kem,Germany,DE,unknown,male,0.83,29
N.Ellis.1,Nick,France,FR,male,male,0.96,2617
A.Y.Illarionov.1,Alexey Yurievich,Italy,IT,male,male,0.99,236
A.Straub.1,Armin,United States,US,male,male,0.99,2273
D.C.Rose.1,Derek,United States,US,male,male,1.0,97530
W.T.Heller.1,William,United States,US,male,male,1.0,452552
T.P.Karnowski.1,thomas,United States,US,male,male,1.0,360809
T.E.Potok.1,Thomas,United States,US,male,male,1.0,360809
R.M.Patton.1,Robert,United States,US,male,male,1.0,780374
G.N.Perdue.1,Gabriel,United States,US,male,male,1.0,85040
D.Barberis.2,Dario,Italy,IT,male,male,1.0,91711
Z.Baranowski.1,Zbigniew,France,FR,male,male,1.0,224
A.Favareto.1,Andrea,Italy,IT,male,male,0.79,622628
J.Hrivnac.1,Julius,France,FR,male,male,0.98,770
F.Prokoshin.1,Fedor,Chile,CL,male,male,0.97,31
G.Rybkin.2,Grigori,France,FR,male,male,0.98,54
R.Toebbicke.3,Rainer,France,FR,male,male,1.0,65
R.Yuan.4,Ruijun,France,FR,andy,unknown,0.0,0
V.Dexheimer.1,Veronica,United States,US,female,female,1.0,107921
K.Aryal.2,Krishna,United States,US,andy,male,0.74,3350
M.Wolf.3,Madison,United States,US,female,female,0.99,52332
C.Constantinou.4,Constantinos,Italy,IT,unknown,male,1.0,16
A.L.Kataev.1,Andrei,Russian Federation,RU,male,male,1.0,10365
C.Callender.2,Constanza,Chile,CL,female,female,1.0,21849
Akram.M.Artikov.1,Akram Muzafarovich,Russian Federation,RU,male,male,0.98,321
I.A.Budagov.1,Ioulian,Russian Federation,RU,unknown,unknown,0.0,0
I.Suslov.1,Igor,Russian Federation,RU,male,male,1.0,33026
S.Tokar.1,Stanislav,Slovakia,SK,male,male,1.0,2661
D.Chokheli.1,Davit,Russian Federation,RU,male,male,0.99,220
A.Shulkim.1,Arthur,Israel,IL,male,male,1.0,775
D.Barberis.1,Dario,Italy,IT,male,male,1.0,91711
E.J.Gallas.1,Elizabeth Jean,United Kingdom,GB,female,female,1.0,3
K.S.Jeong.1,Kwang Sik,"Korea, Republic of",KR,male,male,0.98,909
K.Kinoshita.1,Kay,United States,US,male,female,0.9,13368
J.F.Amundson.1,James,United States,US,male,male,1.0,746260
G.W.S.Hou.1,George Wei Shu,Taiwan,TW,male,male,1.0,1349
Vivek.Jain.1,Vivek,United States,US,male,male,1.0,7967
A.S.Kronfeld.1,Andreas Samuel,United States,US,male,male,1.0,7112
Paul.L.G.Lebrun.1,PaulG,United States,US,unknown,male,1.0,1
R.J.Oakes.1,Robert,United States,US,male,male,1.0,780374
J.A.Helayel.Neto.2,José Abdalla,Brazil,BR,male,male,0.99,32476
T.G.Rizzo.1,Thomas Gerard,United States,US,male,male,1.0,16594
F.Halzen.2,Francis,United States,US,male,male,0.72,10819
S.H.Oh.3,Sechul,"Korea, Republic of",KR,unknown,male,1.0,6
Hyun.Kyu.Lee.1,Hyun Kyu,United Kingdom,GB,andy,male,0.79,34
S.J.Rowley.1,Samuel,United Kingdom,GB,male,male,1.0,28142
B.Grez.1,Bastián,Chile,CL,unknown,male,1.0,555
J.P.Fernandez.2,Juan Pablo,Chile,CL,male,male,1.0,2974
M.H.G.Tytgat.1,MichelG,Belgium,BE,unknown,male,1.0,1
B.Z.Kopeliovich.3,Boris,Chile,CL,male,male,1.0,4866
F.Anghinolfi.1,Francis,France,FR,male,male,0.99,28861
M.B.Johnson.1,Mikkel,United States,US,male,male,0.97,98
E.A.Gotsman.1,Errol Asher,Israel,IL,male,male,1.0,15
A.Y.Trifonov.1,Andrey Yu,Russian Federation,RU,male,male,0.99,35282
M.J.Leitch.2,Michael,United States,US,male,male,1.0,1225359
P.L.Mcgaughey.1,Patrick,United States,US,male,male,1.0,250584
V.Juricic.3,Vladimir,Sweden,SE,male,male,1.0,521
G.Matulewicz.1,Gustaw,France,FR,male,male,0.8,5
M.G.Ryskin.1,Mikhail,Russian Federation,RU,male,male,1.0,18584
K.Safarik.1,Karel,France,FR,male,male,0.71,374
I.P.Ivanov.1,Igor,Italy,IT,male,male,0.99,12867
V.V.Skokov.1,Vladimir,United States,US,male,male,1.0,14089
Doojin.Kim.1,Doojin,United States,US,unknown,male,1.0,3
D.P.SnowdenIfft.1,Daniel,United States,US,male,male,1.0,514673
L.E.Strigari.1,Louis,United States,US,male,male,1.0,61475
P.Liendo.2,Pedro,Germany,DE,male,male,0.99,2944
J.Seo.1,Jihye,Germany,DE,female,female,0.89,19
C.Simoes.1,Catarina,Belgium,BE,female,female,0.98,188
D.Wegman.1,Daniel,Belgium,BE,male,male,0.99,17240
A.Dumitru.1,Adrian,United States,US,male,male,0.97,34253
Y.Nara.1,Yasushi,Japan,JP,male,male,1.0,639
A.Schafer.1,Andreas,Germany,DE,male,male,1.0,167955
F.Dominguez.1,Fabio,United States,US,male,male,1.0,9379
A.H.Mueller.1,Alfred Henry,United States,US,male,male,1.0,26384
K.L.Tuchin.1,Kirill,United States,US,male,male,1.0,1613
K.K.Joo.1,Kyung Kwang,United States,US,female,male,0.98,729
L.Aranguiz.1,Ligeia,Chile,CL,unknown,female,1.0,2
J.Cepila.1,Jan,Czechia,CZ,male,male,0.98,75414
V.Barone.1,Vincenzo,Italy,IT,male,male,0.99,244892
A.A.Affolder.1,Anthony Allen,United Kingdom,GB,male,male,1.0,69936
Jiajun.Liao.1,Jiajun,China,CN,andy,male,0.91,64
C.S.Moon.1,Chang Seong,"Korea, Republic of",KR,andy,male,0.85,1201
S.F.Novaes.1,Sergio Ferraz,Brazil,BR,male,male,1.0,72339
L.Panizzi.1,Luca,United Kingdom,GB,male,male,0.95,2353
M.Thomas.9,Marion,United Kingdom,GB,female,female,0.99,5390
F.Deppisch.1,Frank,United Kingdom,GB,male,male,0.99,26582
Peter.B.Arnold.1,Peter Brockway,United States,US,male,male,1.0,252618
S.Liao.5,Shu,United States,US,andy,female,0.54,328
V.Petracek.1,Vojtěch,Czechia,CZ,male,male,1.0,2468
M.Sumbera.1,Michal,Czechia,CZ,male,male,0.99,56965
K.Tamosiunas.1,Karolis,Chile,CL,male,female,1.0,1
Alexander.Akindinov.1,Alexander,Russian Federation,RU,male,male,1.0,49699
E.Grigoriev.1,Eugene,Russian Federation,RU,male,male,0.97,5820
Y.G.Grishuk.1,Yu,Russian Federation,RU,andy,female,0.6,203
D.Mal.kevich.1,Dmitry,Russian Federation,RU,male,male,1.0,45366
A.Nedosekin.1,Alexander Alexandrovich,Russian Federation,RU,male,male,1.0,49699
K.Voloshin.1,Kirill,Russian Federation,RU,male,male,0.99,20951
A.Simonenko.1,Alexander,Russian Federation,RU,male,male,1.0,49699
V.Glagolev.1,Vladimir,Russian Federation,RU,male,male,1.0,44967
F.Faccio.2,Federico,France,FR,male,male,1.0,926
L.Vermunt.1,Luuk,Netherlands,NL,male,male,1.0,5347
Z.Lue.1,Zhun,China,CN,andy,male,0.78,18
Y.R.Baez.1,Yolbeiker Rodríguez,Chile,CL,unknown,male,0.66,32
M.C.Thomas.1,Marc,United Kingdom,GB,male,male,1.0,27126
M.Kremer.1,Manfred,Germany,DE,male,male,1.0,34970
K.Schilcher.1,Karl,Germany,DE,male,male,0.99,17187
D.V.Soa.1,Dang Van,Vietnam,VN,male,female,0.51,428
Z.Tyulemissov.2,Zhomart,Russian Federation,RU,unknown,male,1.0,1
J.Maalampi.1,Jukka,Finland,FI,male,male,1.0,8778
A.Panigrahi.1,Archisman,India,IN,unknown,male,1.0,17
V.A.Guzey.1,Vadim Anatolyevich,United States,US,male,male,1.0,3652
M.Gorchtein.1,Mikhail,Germany,DE,male,male,1.0,606
J.Yang.36,Jing,China,CN,andy,female,0.8,2266
R.F.Lebed.1,Richard,United States,US,male,male,1.0,472162
M.Gonzalez.Espinoza.1,Manuel,Chile,CL,male,male,1.0,37481
A.Ganguly.1,Apratim,South Africa,ZA,unknown,unknown,0.0,0
V.Santos.1,Victor,Brazil,BR,male,male,1.0,65032
D.Begue.1,Damien,Germany,DE,male,male,0.99,455
C.Stahl.1,Clément,Chile,CL,male,male,0.67,3
She.Sheng.Xue.1,She Sheng,Italy,IT,andy,female,0.88,152
A.Lala.1,Arindam,Chile,CL,unknown,unknown,0.0,0
M.Sami.1,Mohammad,,,male,unknown,0.0,0
J.Socorro.1,Jose,Mexico,MX,male,male,0.99,310454
J.Pal.1,Jitendra,India,IN,unknown,male,0.97,10394
A.Mukherjee.17,Arnab,India,IN,unknown,male,1.0,7589
D.Roychowdhury.1,Dibakar,India,IN,unknown,male,0.98,429
D.L.Diaz.1,Darío López,Chile,CL,male,male,1.0,154
S.Maqsood.1,Sadaf,Pakistan,PK,female,female,1.0,3789
E.Di.Dio.1,Enea,Italy,IT,male,male,0.95,3501
H.Perrier.2,Hideki,Switzerland,CH,male,male,0.88,8
R.Durrer.1,Ruth,Switzerland,CH,female,female,1.0,4787
G.Marozzi.1,Giovanni,Brazil,BR,male,male,1.0,8197
A.Moradinezhad.Dizgah.1,Azadeh,Switzerland,CH,unknown,female,1.0,29
J.L.Blazquez.Salcedo.1,Jose Luis,Germany,DE,male,male,0.98,52
L.Castiblanco.1,Lina,Chile,CL,female,female,1.0,1048
J.Adamek.1,Julian,Switzerland,CH,male,male,0.99,1789
A.Gallerati.1,Antonio,Italy,IT,male,male,0.99,577619
T.Vukasinac.1,Tatjana,Mexico,MX,female,female,1.0,9
R.Saghin.1,Radu,Chile,CL,male,male,1.0,2
X.Zhang.28,Xiang,China,CN,andy,male,0.94,3302
Li.Qing.Fang.1,Li Qing,China,CN,andy,female,0.9,3413
Jian.Pin.Wu.1,Jianpin,China,CN,unknown,male,1.0,2
A.Marrani.1,Alessio,Italy,IT,male,male,0.99,151445
P.Q.Leon.1,Paula Quezada,Chile,CL,female,female,1.0,22270
P.Sandin.1,Patrik,Germany,DE,male,male,1.0,3283
C.J.Camacho.1,Carlos,Chile,CL,male,male,1.0,81208
L.B.Auerbach.1,Leonard,United States,US,male,male,1.0,34692
H.S.Matis.1,Howard,United States,US,male,male,1.0,55274
W.Gorn.1,William,United States,US,male,male,1.0,452552
B.D.Dieterle.1,Byron,United States,US,male,male,1.0,27048
B.W.Filippone.3,Bradley,United States,US,male,male,1.0,52706
A.J.Elwyn.1,Alexander,United States,US,male,male,1.0,122358
C.N.Davids.1,Cary,United States,US,male,male,0.71,3541
M.Koukouvaou.1,Marina,Greece,GR,female,female,0.99,5941
A.Machattou.1,Andri,Greece,GR,male,female,0.73,48
S.P.Kim.3,Sang Pio,"Korea, Republic of",KR,male,male,0.9,2934
S.S.Xue.3,She Sheng,Italy,IT,andy,female,0.88,152
J.Palmkvist.1,Jakob,Sweden,SE,male,male,1.0,3984
R.Calderon.1,Rodrigo,France,FR,male,male,0.99,1616
D.Polarski.1,David,France,FR,male,male,0.99,266153
T.Gonzalez.4,Tame,Mexico,MX,unknown,female,0.67,3
J.C.Fabris.1,Julio Cesar,Brazil,BR,male,male,1.0,1232
Shao.Jun.Zhang.1,Shao Jun,China,CN,male,male,0.82,2123
P.A.Cano.1,Pablo Antonio,Spain,ES,male,male,0.99,109
Murcia.1,Ángel,Spain,ES,male,male,0.99,6349
Zi.Yu.Tang.1,Zi Yu,China,CN,andy,male,0.54,154
Cheng.Yong.Zhang.1,Cheng Yong,China,CN,male,male,0.94,993
M.K.Zangeneh.1,Mahdi,China,CN,male,male,1.0,56
Bin.Wang.4,Bin,China,CN,andy,male,0.98,4837
H.Sheikhahmadi.1,Haidar,South Africa,ZA,male,male,1.0,10
Abolhassan.Mohammadi.1,Abolhassan,"Iran, Islamic Republic of",IR,unknown,male,1.0,23
A.Aghamohammadi.1,Ali,"Iran, Islamic Republic of",IR,male,male,0.97,73465
K.Saaidi.1,Khaled,"Iran, Islamic Republic of",IR,male,male,0.98,1007
C.Osses.1,Constanza,Chile,CL,female,female,1.0,21849
P.Kanti.1,Panagiota,Greece,GR,female,female,1.0,2409
G.Aguilar.Perez.1,Gilberto,Mexico,MX,male,male,1.0,25048
I.Moran.Rivera.1,Israel,Mexico,MX,male,male,1.0,40208
M.J.Reboucas.1,Marcelo,Brazil,BR,male,male,1.0,192319
S.Del.Campo.3,Sergio,Chile,CL,male,male,1.0,35498
M.Lopez.13,Matias,Chile,CL,male,male,1.0,22567
N.Sainz.1,Norberto,Chile,CL,male,male,1.0,243
H.Rathi.1,Hemant,India,IN,male,male,1.0,40889
H.R.Marquez.Falcon.2,Hugo Raymundo,Mexico,MX,male,male,1.0,48893
J.Maggiolo.1,Jorge,Chile,CL,male,male,1.0,68385
C.J.Luo.1,Cheng Jian,China,CN,andy,male,0.91,1266
Fu.Wen.Shu.1,Fu wen,China,CN,andy,female,0.51,1061
C.Bernal.1,Carla,Chile,CL,female,female,1.0,15592
L.Bordin.1,Lorenzo,Italy,IT,male,male,1.0,189038
P.Creminelli.1,Paolo,Italy,IT,male,male,0.99,352304
M.Mirbabayi.1,Mehrdad,Italy,IT,male,male,1.0,70
B.Merello.1,Bruno,Chile,CL,male,male,0.99,3372
S.Carneiro.1,Saulo,Brazil,BR,male,male,1.0,11663
D.L.Rapoport.Campodonico.1,Diego Lucio,Chile,CL,male,male,1.0,34553
E.A.Bergshoeff.1,Eric,Netherlands,NL,male,male,1.0,25330
A.Molgado.1,Alberto,Mexico,MX,male,male,1.0,85412
I.Duran.2,Ivan,Spain,ES,male,male,0.99,87889
F.A.Horta.Rangel.2,Antonio,Mexico,MX,male,male,0.99,102707
E.San.Martin.2,Eugenio,Chile,CL,male,male,1.0,3677
M.W.Hossain.1,Md  Wali,"Korea, Republic of",KR,male,male,1.0,1
Nur.Jaman.1,Nur Jaman,India,IN,female,male,1.0,1
Foteini.Skara.1,Foteini,Greece,GR,female,female,0.99,401
M.Biagetti.1,Matteo,Italy,IT,male,male,1.0,264311
Alex.Cole.1,Alex,Netherlands,NL,male,male,0.98,21572
E.Sefusatti.1,Emiliano,Italy,IT,male,male,1.0,24697
P.Quezada.1,Paula,Chile,CL,female,female,1.0,22270
J.Sadeghi.1,Jafar,"Iran, Islamic Republic of",IR,male,male,0.99,4571
Mehdi.Shokri.1,Mehdi,"Iran, Islamic Republic of",IR,male,male,0.99,54359
L.Kazantzidis.1,Lavrentios,Greece,GR,male,male,1.0,1
A.V.Gruzinov.1,Andrei,United States,US,male,male,1.0,4868
L.Kraiselburd.1,Lucila,Argentina,AR,female,female,1.0,4281
J.C.Fabris.2,Júlio,Brazil,BR,male,male,0.99,2303
W.Zimdahl.2,Winfried,Brazil,BR,male,male,1.0,8
J.Oliveira.2,Joana,Portugal,PT,female,female,0.99,56146
T.Clifton.1,Timothy,United Kingdom,GB,male,male,1.0,10384
R.G.Perez.1,Roberto,Chile,CL,male,male,1.0,27709
R.Mann.1,Robert,Canada,CA,male,male,1.0,61459
Dejan.Simic.1,Dejan,Serbia and Montenegro,RS,male,male,1.0,7811
R.Rojas.Mejias.1,Raúl,Chile,CL,male,male,1.0,1444
Qian.Gong.1,Qian,United States,US,andy,male,0.92,2195
J.A.Greenberg.1,Joel,United States,US,male,male,1.0,122238
R.I.Stoian.1,Razvan Ionut,Romania,RO,male,male,1.0,5335
D.Coccarelli.1,David,United States,US,male,male,1.0,1143153
E.Vera.3,Esteban,Chile,CL,male,male,1.0,15163
M.E.Gehm.2,Michael,United States,US,male,male,1.0,1225359
S.Noori.Gashti.1,Saeed,"Iran, Islamic Republic of",IR,male,male,0.99,35200
A.Rudra.2,Anik,South Africa,ZA,unknown,male,1.0,6
S.Chakraborty.15,Sudip,United Kingdom,GB,unknown,male,0.99,163
A.K.Chatterjee.1,Arindam Kumar,India,IN,male,male,0.99,871
C.Pizarro.Moya.1,Carlos,Chile,CL,male,male,1.0,81208
T.Gonzalez.6,Tame,Mexico,MX,unknown,female,0.67,3
S.Hussain.5,Shahzad,Pakistan,PK,male,male,1.0,8689
S.Rani.2,Shamaila,Pakistan,PK,unknown,female,0.99,208
S.Chaudhary.1,Shahid,Pakistan,PK,male,male,1.0,13658
M.Lopez.Moya.1,Marcos,Chile,CL,male,male,1.0,10370
F.A.Horta.Rangel.3,Francisco Antonio,Mexico,MX,male,male,0.99,260
G.Olivares.1,German,Spain,ES,male,male,0.99,13147
D.Benisty.1,David,Italy,IT,male,male,0.99,38427
Tao.Tao.Qiu.1,Tao Tao,Taiwan,TW,andy,male,1.0,1
Xian.Gao.1,Xian,France,FR,andy,male,0.75,79
L.Iorio.1,Lorenzo,Italy,IT,male,male,1.0,189038
M.L.Ruggiero.1,Matteo Luca,Italy,IT,male,male,1.0,17
N.Radicella.1,Ninfa,Italy,IT,female,female,0.99,1061
S.Carloni.1,Sante,Portugal,PT,male,male,1.0,1
Yi.Fu.Cai.1,Yi Fu,Canada,CA,andy,male,1.0,1
Shi.Pi.1,Shi,"Korea, Republic of",KR,andy,male,0.64,28
Shang.Yu.Wu.1,Shang Yu,Taiwan,TW,andy,male,0.6,5
R.Myrzakulov.1,Ratbay,Kazakhstan,KZ,unknown,unknown,0.0,0
Jun.Qing.Xia.1,Jun Qing,China,CN,male,male,0.82,2123
K.Bamba.1,Kazuharu,Japan,JP,unknown,male,1.0,32
W.Javed.1,Wajiha,Pakistan,PK,unknown,female,1.0,869
M.B.Khadim.1,Muhammad Bilal,Pakistan,PK,male,male,1.0,198733
J.Abbas.1,Jameela,Pakistan,PK,unknown,female,1.0,39
R.Goswami.2,Rituparno,South Africa,ZA,unknown,unknown,0.0,0
Subharthi.Ray.1,Subharthi,South Africa,ZA,unknown,male,1.0,1
Bin.Wang.3,Bin,China,CN,andy,male,0.98,4837
R.A.Hennigar.1,Robie Arthur Howard,Spain,ES,male,male,0.99,907
M.Lu.7,Mengqi,Canada,CA,unknown,female,0.5,8
R.Babar.1,Rimsha,Pakistan,PK,unknown,female,1.0,1012
M.Appels.1,Michael,United Kingdom,GB,male,male,1.0,210764
R.Gregory.1,RuthW,United Kingdom,GB,unknown,unknown,0.0,0
R.Garattini.1,Remo,Italy,IT,male,male,0.99,9051
Jerome.Quintin.1,Jerome,Canada,CA,male,male,1.0,2949
R.Ali.3,Riasat,Pakistan,PK,unknown,male,1.0,16
A.Hamza.2,Ali,Pakistan,PK,male,male,0.99,7195
Antonino.Marciano.1,Antonino,United States,US,male,male,1.0,1099
L.Modesto.1,Leonardo,China,CN,male,male,0.99,307
Q.Llorens.2,Quim,Spain,ES,unknown,male,0.99,2239
G.Van.Der.Velde.1,Guido,Argentina,AR,male,male,1.0,5021
J.B.Dent.1,James Blackman,United States,US,male,male,1.0,746260
Sourish.Dutta.1,Sourish,United States,US,unknown,male,1.0,52
K.Atazadeh.1,Mohammad,"Iran, Islamic Republic of",IR,male,male,0.99,112983
F.Darabi.1,Farhad,"Iran, Islamic Republic of",IR,male,male,0.99,14048
Chao.Qiang.Geng.1,Chao Qiang,Taiwan,TW,andy,male,0.86,7
V.Faraoni.1,Valerio,Canada,CA,male,male,0.99,113
I.G.Salako.3,Ines,Benin,BJ,female,female,0.96,70
J.P.Morais.Graca.1,João Paulo,Brazil,BR,male,male,0.99,3571
H.Moradpour.1,Hooman,"Iran, Islamic Republic of",IR,male,male,0.99,4099
M.Rizwan.1,Muhammad,Pakistan,PK,male,male,1.0,198733
M.Z.Ali.1,Muhammad Zubair,New Zealand,NZ,male,male,1.0,302
Kai.Lin.1,Kai,Brazil,BR,male,male,0.79,29
Wei.Liang.Qian.1,Wei Liang,Brazil,BR,andy,male,0.75,12
Qi.Yuan.Pan.1,Qi yuan,China,CN,andy,male,0.94,4660
A.B.Pavan.1,Alan Bendasoli,Brazil,BR,male,male,1.0,34227
O.Luongo.1,Orlando,Italy,IT,male,male,0.99,7955
V.K.Oikonomou.1,Vasilis,Greece,GR,male,male,1.0,13212
Y.Kumaran.1,Yashmitha,Turkey,TR,unknown,unknown,0.0,0
E.N.Mezerji.1,Naghd,"Iran, Islamic Republic of",IR,unknown,male,1.0,1
Gim.Seng.Ng.1,Gim Seng,United States,US,andy,male,0.88,41
M.De.Laurentis.1,Mariafelicia,Germany,DE,unknown,unknown,0.0,0
Alireza.Sepehri.1,Alireza,"Iran, Islamic Republic of",IR,male,male,0.99,50802
R.Pincak.1,Richard,Russian Federation,RU,male,male,0.97,542
F.Rahaman.1,Farook,India,IN,unknown,male,0.98,166
Bo.Liu.2,Bo,China,CN,male,male,0.89,835
T.S.Koivisto.1,Tomi,Sweden,SE,male,male,0.95,111
N.Tamanini.1,Nicola,France,FR,female,male,0.9,1822
E.Lavia.1,Edmundo,Argentina,AR,male,male,1.0,464
S.F.Ross.1,Simon Frederick,United Kingdom,GB,male,male,1.0,147683
C.Batista.1,Carlos,Brazil,BR,male,male,1.0,252221
R.Auzzi.1,Roberto,Italy,IT,male,male,1.0,365271
S.F.Bramberger.1,Sebastian,Germany,DE,male,male,1.0,87638
